run_id,inference_time,total_tracks,total_ghosts,overall_ghost_rate,event_avg_ghost_rate,max_slopes,max_tolerance,scatter
201,{'sec': 5.571254014968872},79372,78252,98.58892304591039,97.5642310132604,"(np.float64(4.321547244155806), np.float64(6.953541394494864))","(np.float64(4.078012517802958), np.float64(6.711057428363383))",5.3635242539032975
202,{'sec': 5.546942949295044},77399,76245,98.50902466440135,97.53626799344431,"(np.float64(9.505038812289067), np.float64(2.6176393968854272))","(np.float64(8.143102773077322), np.float64(3.1648929617997092))",6.632241296472157
203,{'sec': 8.551594972610474},32457,2952,9.095110453831223,7.866757440790719,"(np.float64(3.7853080609983274), np.float64(8.801180638164134))","(np.float64(0.7935684747063768), np.float64(0.18898290138422993))",5.493651670564684
204,{'sec': 4.950067043304443},72719,70913,97.51646749817792,95.76237957143422,"(np.float64(6.235367581413695), np.float64(6.370632149565898))","(np.float64(6.402920256376301), np.float64(2.6026531858176805))",5.816924016695803
205,{'sec': 9.625725984573364},42120,20141,47.81813865147198,40.678662145185776,"(np.float64(7.666886701631352), np.float64(2.910583189577633))","(np.float64(9.765280157470247), np.float64(0.11077433035364628))",2.3925964554119
206,{'sec': 5.523823261260986},72049,70069,97.25187025496537,95.28025989812153,"(np.float64(5.8012599031679395), np.float64(7.843878824938153))","(np.float64(4.033474173741755), np.float64(3.786043936982786))",5.790467179888576
207,{'sec': 5.1394312381744385},73508,71037,96.6384611198781,94.46619178929427,"(np.float64(3.7318140784525173), np.float64(8.154237085579647))","(np.float64(1.600600158123274), np.float64(9.937773107444052))",9.827128323417956
208,{'sec': 7.8626158237457275},44459,25463,57.27299309476147,50.439732514449545,"(np.float64(0.729612331593732), np.float64(3.573778346770874))","(np.float64(2.279964686631223), np.float64(0.6984368934525519))",8.218776845008534
209,{'sec': 5.2971179485321045},81011,80177,98.9705101776302,98.27457694596055,"(np.float64(6.458849222516192), np.float64(8.021833219667787))","(np.float64(8.59962796955813), np.float64(4.142198967965444))",5.8269817283584135
210,{'sec': 5.63254189491272},72183,69304,96.01152625964562,93.4962630351063,"(np.float64(4.854036938048279), np.float64(5.663783874838868))","(np.float64(1.625798768969188), np.float64(8.196764698905644))",2.1733839673325406
211,{'sec': 5.424914836883545},82481,81789,99.16101890132273,98.61613652791105,"(np.float64(9.787272583073863), np.float64(1.2904643755637943))","(np.float64(5.26030252180161), np.float64(8.417991731341644))",9.172960409877845
212,{'sec': 5.537440061569214},79416,78086,98.3252745038783,97.2217354753814,"(np.float64(1.6588123866889348), np.float64(3.3244591062108344))","(np.float64(2.7565537283386496), np.float64(9.396140010968917))",4.733948839597358
213,{'sec': 5.4000020027160645},83587,82963,99.25347242992332,98.74600764940838,"(np.float64(3.384076014437804), np.float64(2.9889833947471365))","(np.float64(9.274452835590221), np.float64(5.152663037670045))",3.6583348884479467
214,{'sec': 6.555071830749512},60503,54310,89.76414392674744,84.67753591035807,"(np.float64(4.553889728418206), np.float64(4.756295496638762))","(np.float64(2.7087696656628584), np.float64(2.1943406708754556))",9.631541712403015
215,{'sec': 7.227123975753784},53393,41256,77.26855580319517,69.82662535144625,"(np.float64(7.796196085131237), np.float64(2.540687113904777))","(np.float64(5.538995231907903), np.float64(0.5632159043165923))",8.935639455279864
216,{'sec': 5.989230155944824},66422,61923,93.22664177531541,89.46251285194703,"(np.float64(5.947102903675517), np.float64(9.301507574592945))","(np.float64(1.4619039628235186), np.float64(5.984283719981341))",8.140038369907096
217,{'sec': 5.760552883148193},70349,67250,95.59482011116008,92.8432752549043,"(np.float64(6.988467750201383), np.float64(9.210166597668714))","(np.float64(1.8102565001643223), np.float64(6.6508511156487735))",5.79975403401799
218,{'sec': 5.190264940261841},80818,79988,98.97300106411937,98.26295951364771,"(np.float64(8.330691836075959), np.float64(4.472524497387789))","(np.float64(8.248302780166911), np.float64(4.138690871884784))",5.226515214575181
219,{'sec': 5.636370897293091},85809,85303,99.41031826498386,99.0478652013482,"(np.float64(9.694511126019094), np.float64(2.699297688743026))","(np.float64(6.446963249612007), np.float64(9.572406774307611))",7.997596977358636
220,{'sec': 5.451052188873291},71382,69275,97.0482754756101,95.01039876275672,"(np.float64(1.8042572498245761), np.float64(9.80502974105756))","(np.float64(3.856559994574262), np.float64(3.780682769069054))",0.8970129061469679
221,{'sec': 5.007215261459351},73335,72322,98.61866775755097,97.80461092201004,"(np.float64(6.984403030192202), np.float64(0.3056139558100119))","(np.float64(6.9517840455459385), np.float64(4.501885909118016))",4.56110265750272
222,{'sec': 5.67529821395874},85869,85465,99.52951589048435,99.25247000757979,"(np.float64(9.89241319836869), np.float64(3.1170667722099688))","(np.float64(9.676713690291505), np.float64(7.200889764524929))",9.981368851671908
223,{'sec': 5.3065149784088135},84356,83787,99.32547773720897,98.86901453279297,"(np.float64(9.22458012738426), np.float64(8.033524881959604))","(np.float64(9.89288281282514), np.float64(5.038100680805675))",1.2081757288850354
224,{'sec': 6.344184875488281},60441,54115,89.5335947452888,84.45112904260928,"(np.float64(8.760335569064322), np.float64(4.724501258535095))","(np.float64(2.619381582529008), np.float64(2.25191361074529))",7.1628241007858255
225,{'sec': 6.059822082519531},58933,51686,87.70298474538883,82.24260058658449,"(np.float64(0.6184981965455594), np.float64(7.97126827851451))","(np.float64(1.5126930390008366), np.float64(3.642124988510577))",6.87886295629981
226,{'sec': 6.861694812774658},56919,46677,82.00600853844938,75.04439775589455,"(np.float64(6.970315263016303), np.float64(2.272852535526076))","(np.float64(9.987019174990575), np.float64(0.3976229619284346))",4.226732406898214
227,{'sec': 5.42547607421875},86885,86493,99.54882891177994,99.230133268537,"(np.float64(2.454856754036679), np.float64(1.7645179236328699))","(np.float64(8.21368022197055), np.float64(8.766680184751628))",4.7325786312681695
228,{'sec': 8.997164011001587},39864,16680,41.84226369656833,35.704533666586684,"(np.float64(9.981635980987267), np.float64(6.577322679017866))","(np.float64(0.2430461036298204), np.float64(3.8105386643425696))",5.448311836202737
229,{'sec': 5.401875972747803},83631,82972,99.21201468355036,98.68519195478042,"(np.float64(8.373674562499652), np.float64(7.212809970757655))","(np.float64(5.256888427282212), np.float64(8.931895663538013))",4.0844821756994545
230,{'sec': 6.223712921142578},63439,58723,92.56608710729992,88.25632200670665,"(np.float64(7.925930939523117), np.float64(6.527924555769484))","(np.float64(4.10781159707584), np.float64(1.822080988976657))",4.81628197279785
231,{'sec': 5.150301933288574},73693,72062,97.78676400743626,96.30734801698812,"(np.float64(7.494594662179984), np.float64(8.168563878961834))","(np.float64(8.137246167022411), np.float64(2.2816557263061026))",1.683839710662792
232,{'sec': 5.380116939544678},74733,73270,98.04236414970629,96.63398898300711,"(np.float64(2.612483071431691), np.float64(2.9902092382943253))","(np.float64(4.7500729727236655), np.float64(4.144363889790104))",9.373410462130654
233,{'sec': 5.693697690963745},86781,86462,99.63240801557944,99.45067807272984,"(np.float64(8.093545248092733), np.float64(3.3409255527214565))","(np.float64(8.993669716361273), np.float64(9.522161802740817))",1.4237802608608183
234,{'sec': 5.588160037994385},71069,68906,96.95647891485739,94.87845035196376,"(np.float64(5.954926366352852), np.float64(3.538044636110644))","(np.float64(4.310164235144943), np.float64(3.3078107763270372))",8.990248765905013
235,{'sec': 5.702653884887695},69475,66969,96.39294710327457,94.06798744385968,"(np.float64(9.198877109779723), np.float64(7.783996023125921))","(np.float64(4.910934445537232), np.float64(2.5845612160213753))",6.7347557020825555
236,{'sec': 5.685652256011963},68295,65560,95.99531444468849,93.30398506513548,"(np.float64(1.5869820640594403), np.float64(6.476688400576455))","(np.float64(4.001697084597194), np.float64(2.8896767662147633))",9.443195685547705
237,{'sec': 6.957437753677368},56086,45856,81.76015404913882,74.8664270328778,"(np.float64(7.091423240088066), np.float64(3.241123916890931))","(np.float64(6.418757141114725), np.float64(0.6015073572651799))",3.543920454806262
238,{'sec': 7.617269992828369},51724,38650,74.72353259608693,67.45594333736571,"(np.float64(3.7563181070471416), np.float64(3.6743114058570527))","(np.float64(3.5907247918220326), np.float64(0.7856223939021308))",6.256700510728652
239,{'sec': 6.938208103179932},55010,43184,78.50209052899473,71.43561904293516,"(np.float64(7.4753367027861914), np.float64(1.9363550934816631))","(np.float64(0.35971419903802937), np.float64(9.939726737239793))",9.40651869002439
240,{'sec': 5.497188091278076},81758,80825,98.8588272707258,98.11526209058027,"(np.float64(5.2517145391365405), np.float64(6.007824206417727))","(np.float64(4.507605256004501), np.float64(7.818041306189948))",9.447942705354706
241,{'sec': 5.057050943374634},76521,75241,98.32725657009188,97.16680784425361,"(np.float64(8.213772501068846), np.float64(8.972329198803612))","(np.float64(8.488490137913717), np.float64(2.724433781216584))",5.1913999387880745
242,{'sec': 5.280517101287842},82316,81545,99.06336556683998,98.46790795201758,"(np.float64(4.564404480371262), np.float64(9.139972036357827))","(np.float64(9.199593640916468), np.float64(4.309904490894711))",5.4458955571098535
243,{'sec': 5.596540927886963},72814,70738,97.14889993682533,95.17079456686625,"(np.float64(1.5868244951014696), np.float64(4.2217769969769865))","(np.float64(3.3435231647818173), np.float64(4.685042745292301))",0.5329263044869608
244,{'sec': 5.142416715621948},84382,83825,99.33990661515489,98.91468142090508,"(np.float64(3.7071030424843054), np.float64(9.34783630904874))","(np.float64(8.536598086522613), np.float64(6.096469588402001))",4.983827436535895
245,{'sec': 5.346143960952759},80769,80096,99.16675952407483,98.61247095756224,"(np.float64(0.6368204874038557), np.float64(6.023487302768974))","(np.float64(6.855609962028896), np.float64(6.858212837479753))",4.881603984669519
246,{'sec': 5.650604963302612},75088,72887,97.06877264010228,95.1091301308813,"(np.float64(9.39133174311619), np.float64(9.882562534410434))","(np.float64(1.8732845716786668), np.float64(9.344138322087437))",5.7298341575892175
247,{'sec': 8.960515022277832},36054,9504,26.36045931103345,22.492220655064852,"(np.float64(8.713494159768722), np.float64(6.382071616882129))","(np.float64(2.0117954279457457), np.float64(0.24846128050592897))",1.1143344555896457
248,{'sec': 7.009246110916138},55475,45699,82.37764758900406,76.07949596530334,"(np.float64(5.275437042470303), np.float64(3.568826307116777))","(np.float64(2.478358836367995), np.float64(1.5875857400751947))",7.6877815142912285
249,{'sec': 5.602614641189575},67354,64048,95.09160554681236,92.04478707163044,"(np.float64(7.608363200325593), np.float64(7.469855577481972))","(np.float64(2.90172523385951), np.float64(3.542145614645099))",1.9492306328937532
250,{'sec': 5.668164253234863},55743,49797,89.33318981755556,84.66673035864413,"(np.float64(0.22822460684523663), np.float64(0.8064102956777336))","(np.float64(2.6310747374879586), np.float64(2.4544886001263384))",9.289692227362748
251,{'sec': 8.259526014328003},44899,25739,57.32644379607564,50.09101184899875,"(np.float64(9.651505752291735), np.float64(6.43251516292588))","(np.float64(4.498206425844139), np.float64(0.34149770086272313))",6.943857524788985
252,{'sec': 6.061382055282593},63654,59059,92.78128632921734,88.52391038027845,"(np.float64(5.385975302380707), np.float64(7.306521480104349))","(np.float64(4.651306642421706), np.float64(1.635262822882202))",2.563302310016012
253,{'sec': 6.162042140960693},64058,58493,91.31256049205408,86.8260967180874,"(np.float64(7.385267154399374), np.float64(9.379423995531303))","(np.float64(1.2166169475579591), np.float64(5.971923630823744))",8.771312397116718
254,{'sec': 4.988661050796509},77653,76722,98.80107658429165,98.0951551122758,"(np.float64(5.005148593984039), np.float64(0.5352116531497471))","(np.float64(8.092809062513727), np.float64(4.093893033577298))",1.3755953120881064
255,{'sec': 6.5777060985565186},59195,52214,88.20677422079568,82.69526154992622,"(np.float64(5.395047623255271), np.float64(3.619597917060543))","(np.float64(3.4346206344370493), np.float64(1.5454972248562886))",0.7171818421331252
256,{'sec': 5.483614921569824},69328,66778,96.3218324486499,93.80940035950226,"(np.float64(2.5762390607227403), np.float64(5.225693256998765))","(np.float64(4.268968878323219), np.float64(2.9296301107911193))",9.652562663027506
257,{'sec': 5.352367162704468},81405,80516,98.90792948836067,98.17055471801335,"(np.float64(2.6572709727399535), np.float64(1.1208773358524782))","(np.float64(4.212960801142783), np.float64(8.537203892950055))",1.743423201454626
258,{'sec': 7.907613754272461},50878,37277,73.2674240339636,66.07777444503648,"(np.float64(2.882616418506839), np.float64(9.351726012296607))","(np.float64(2.7620975559212693), np.float64(0.9718189734582475))",0.05775468893001667
259,{'sec': 6.391132116317749},61777,55870,90.43818897000502,85.62716035907314,"(np.float64(2.0641880078623664), np.float64(5.517877606935071))","(np.float64(2.011148535795766), np.float64(3.2027644967373066))",7.1254996629360505
260,{'sec': 5.558932065963745},86968,86640,99.62284978382853,99.40329415759734,"(np.float64(4.450464860934351), np.float64(3.3932610991677006))","(np.float64(8.709075748744768), np.float64(9.461185764197388))",6.947115797908854
261,{'sec': 5.380383014678955},81606,80814,99.02948312624072,98.37846624174557,"(np.float64(5.38235758215046), np.float64(9.220378805906408))","(np.float64(5.900445827685231), np.float64(6.337517670580231))",5.172680577727776
262,{'sec': 5.4986231327056885},85677,85270,99.52496002427722,99.22239655196077,"(np.float64(6.8022978255075754), np.float64(5.351351836504388))","(np.float64(8.450532889120682), np.float64(7.990083879767728))",4.387220735387946
263,{'sec': 5.720934867858887},86224,85851,99.56740582668398,99.30841459079957,"(np.float64(3.095816031320309), np.float64(3.455435126565681))","(np.float64(8.914729063706336), np.float64(8.729531300018238))",1.9313478705475098
264,{'sec': 5.830976963043213},66098,62003,93.80465369602712,90.13068011414605,"(np.float64(1.4528336136284905), np.float64(8.401861891745295))","(np.float64(2.082397899432921), np.float64(4.258176112147175))",4.367579195598282
265,{'sec': 5.314800262451172},83292,82651,99.23041828747058,98.78564189988151,"(np.float64(6.972140510763831), np.float64(7.006845398910454))","(np.float64(8.181031597694522), np.float64(5.635039176106617))",5.073260257308992
266,{'sec': 5.353754758834839},84559,83994,99.33182748140352,98.89164705611668,"(np.float64(4.380732239958957), np.float64(3.8454580703155976))","(np.float64(9.238693571700564), np.float64(5.499858888123763))",7.4598478289751755
267,{'sec': 5.7635087966918945},71162,68654,96.47564711503331,94.1211671213742,"(np.float64(7.46768068431387), np.float64(5.074692066364434))","(np.float64(2.7174068539980007), np.float64(4.920535294835486))",0.24904003874597996
268,{'sec': 5.31723690032959},84407,83897,99.39578470979895,99.00596090618487,"(np.float64(8.929332658241606), np.float64(3.5107469851721955))","(np.float64(9.61386803270439), np.float64(5.665935905218887))",0.3510898985130056
269,{'sec': 5.339977025985718},78018,76970,98.65672024404624,97.78478655477224,"(np.float64(8.762701596510047), np.float64(8.040462295382547))","(np.float64(6.954239085857399), np.float64(3.867058410129912))",1.5671708384105745
270,{'sec': 5.342128753662109},58792,55407,94.24241393386855,91.16215756656844,"(np.float64(0.1328572414442112), np.float64(2.0159743150045175))","(np.float64(2.4449751224099767), np.float64(4.5586822709513015))",7.2787579851600475
271,{'sec': 5.343287944793701},80968,79997,98.80076079438791,97.99225193321423,"(np.float64(3.7918235658194566), np.float64(2.6891504859932818))","(np.float64(4.582344568528322), np.float64(7.26639929605435))",0.7873987620820614
272,{'sec': 5.558408975601196},84339,83710,99.25420031065106,98.74831743838405,"(np.float64(1.6191238529097929), np.float64(8.803124726957172))","(np.float64(5.114977539163918), np.float64(9.595819854182771))",7.407862915891151
273,{'sec': 5.3613269329071045},75157,73803,98.19843793658607,96.95796156604587,"(np.float64(9.02679475576039), np.float64(9.38106244302513))","(np.float64(5.53837907271314), np.float64(3.853080429947176))",8.279229876094687
274,{'sec': 5.985421895980835},25750,22460,87.22330097087378,83.15589981574959,"(np.float64(1.275946276688058), np.float64(0.011373415637544643))","(np.float64(0.516220133380208), np.float64(7.355358623484758))",2.7022597438747895
275,{'sec': 5.376253843307495},80347,79455,98.8898154255915,98.16959110417544,"(np.float64(0.735132231225256), np.float64(7.880335427745113))","(np.float64(4.141556474152131), np.float64(9.028610015984622))",2.0490848540943465
276,{'sec': 8.506518840789795},42821,21990,51.35330795637655,44.5671178783054,"(np.float64(9.881708572737459), np.float64(6.979279352122174))","(np.float64(3.77022538056727), np.float64(0.33465164699185507))",4.638854442756791
277,{'sec': 5.34461784362793},81412,80623,99.03085540215201,98.39849885079359,"(np.float64(2.121253823159026), np.float64(6.611417398099518))","(np.float64(8.704230570212196), np.float64(4.207275221803316))",6.525175045710771
278,{'sec': 5.4886322021484375},86911,86529,99.56046990599579,99.27833378648073,"(np.float64(7.426217905327898), np.float64(6.046296169366364))","(np.float64(9.212706581965703), np.float64(8.021690337854967))",3.7600047542992603
279,{'sec': 5.134958982467651},83137,82500,99.23379482059732,98.72420781531417,"(np.float64(4.117098998874146), np.float64(7.329016829821038))","(np.float64(9.842699804558706), np.float64(4.433735412362998))",8.95025317591707
280,{'sec': 5.3150529861450195},77413,76474,98.78702543500445,97.98968102875656,"(np.float64(0.6800363685543183), np.float64(7.608757293468724))","(np.float64(8.788607427058425), np.float64(3.5309818984568278))",5.446865797747341
281,{'sec': 5.223289728164673},72744,70815,97.34823490597162,95.4963617037486,"(np.float64(3.898341644735662), np.float64(8.462033004474327))","(np.float64(9.799679991356681), np.float64(1.6900245808017222))",0.5892990691541892
282,{'sec': 7.132830858230591},56388,47445,84.14024260480953,77.8239309562177,"(np.float64(8.422594152807447), np.float64(6.478865817895103))","(np.float64(2.916601101030223), np.float64(1.4511403202951556))",7.991050960607929
283,{'sec': 5.194685220718384},81501,80688,99.00246622740825,98.4011456033448,"(np.float64(1.6507253382686178), np.float64(7.341925620959136))","(np.float64(9.099560969893457), np.float64(4.067281978508839))",3.030198205515331
284,{'sec': 5.371294021606445},76329,75001,98.26016324070798,97.05880225173979,"(np.float64(4.876021897809409), np.float64(3.1745129444333218))","(np.float64(4.760957915949187), np.float64(4.632287514247662))",6.8441571211961305
285,{'sec': 5.485669851303101},79821,78887,98.82988186066324,98.07215122199638,"(np.float64(1.2281982847927793), np.float64(4.924384683759204))","(np.float64(5.9965324537957025), np.float64(5.274783316956743))",3.921266823422127
286,{'sec': 8.680185079574585},36917,11189,30.308529945553538,25.762515062487328,"(np.float64(8.922529214987263), np.float64(6.043803721232923))","(np.float64(0.18390646046359188), np.float64(3.206617765460528))",5.671520273349547
287,{'sec': 8.9963960647583},34418,6606,19.1934452902551,16.46594605612877,"(np.float64(5.309993398942747), np.float64(6.456730795149593))","(np.float64(0.23921363207913657), np.float64(1.3995015394350245))",8.24245954660113
288,{'sec': 5.804653882980347},61722,60484,97.99423220245617,96.73043491119293,"(np.float64(0.06759787894696966), np.float64(1.5341721885870003))","(np.float64(3.5932668468785254), np.float64(6.671644895142004))",8.745352555078446
289,{'sec': 7.0267767906188965},52463,40231,76.68452051922307,69.59778797913715,"(np.float64(9.44915979022722), np.float64(2.7100213200996324))","(np.float64(2.9880644696650185), np.float64(1.0220815553497964))",5.6230349761966325
290,{'sec': 5.515171051025391},67039,63364,94.51811632035084,91.06265523070283,"(np.float64(7.413747127137676), np.float64(2.3412644362778376))","(np.float64(8.50278475833877), np.float64(1.1502034082609691))",5.374344092421474
291,{'sec': 7.020449876785278},52834,40561,76.77064011810576,69.38562190648803,"(np.float64(9.014994599537392), np.float64(8.822234944356381))","(np.float64(4.216116748719441), np.float64(0.7195311903501442))",8.723769089596788
292,{'sec': 7.205766916275024},34080,18783,55.11443661971831,49.257398993769634,"(np.float64(8.913238045803968), np.float64(0.08234280200052839))","(np.float64(1.8147568502009115), np.float64(0.7509874266519233))",1.6279271965370687
293,{'sec': 5.041777849197388},75383,74055,98.2383295968587,97.03134294154108,"(np.float64(8.140929144715235), np.float64(8.273125510603412))","(np.float64(6.28656482634063), np.float64(3.264200807913627))",4.023412178496949
294,{'sec': 5.887065887451172},55963,47566,84.9954434179726,78.8857870698357,"(np.float64(0.47807169442105313), np.float64(1.2482302092343087))","(np.float64(3.961257654929681), np.float64(1.1722761486590785))",6.494850744943743
295,{'sec': 7.3581907749176025},49057,33381,68.04533501844793,60.72221644002178,"(np.float64(9.497139525734298), np.float64(2.0328025531296823))","(np.float64(0.5902633096774479), np.float64(3.8332284882770478))",0.30378049960097536
296,{'sec': 4.96382212638855},77374,76207,98.49174141184378,97.48404843215432,"(np.float64(7.143227724847976), np.float64(6.7191699674773036))","(np.float64(6.630953113913588), np.float64(3.794199117311493))",6.786286867430855
297,{'sec': 14.249230146408081},40508,15608,38.530660610249825,33.33108187916882,"(np.float64(7.712425571024583), np.float64(3.038459519917434))","(np.float64(0.02532628263962319), np.float64(7.9799740268934))",6.201502158110242
298,{'sec': 5.332050085067749},87219,86932,99.6709432577764,99.45983156259265,"(np.float64(3.3250841075945874), np.float64(5.4194453242649345))","(np.float64(9.905103693058647), np.float64(9.672860470573818))",1.7468110347155135
299,{'sec': 5.294122934341431},78879,77465,98.20738092521457,97.03707589171859,"(np.float64(7.624169811206951), np.float64(7.403319764156905))","(np.float64(2.9823178995452655), np.float64(8.159955362200726))",9.763338707201102
300,{'sec': 8.863811016082764},36016,9547,26.50766326077299,22.536062512265524,"(np.float64(6.610772670372625), np.float64(5.209271359147707))","(np.float64(3.302075960971569), np.float64(0.14946888999466687))",3.993039612987886
301,{'sec': 5.165099143981934},66845,64774,96.90178771785475,95.22691927879471,"(np.float64(0.25715242505032554), np.float64(0.3601918901387678))","(np.float64(2.405636356361414), np.float64(8.451423678189197))",1.550396338037899
302,{'sec': 4.933105945587158},82443,81678,99.0720861686256,98.43831043124692,"(np.float64(6.451306818381694), np.float64(2.59845303257837))","(np.float64(6.035157897295109), np.float64(6.481753390555294))",8.490589175572524
303,{'sec': 6.786214113235474},52915,40890,77.27487479920627,70.01441332349647,"(np.float64(3.9398854433617654), np.float64(1.5986942029021698))","(np.float64(3.9957808551877134), np.float64(0.773024608959284))",9.026282068013906
304,{'sec': 7.522845983505249},46337,28646,61.821006970671384,54.57687091324062,"(np.float64(5.477956664871759), np.float64(8.878956777377661))","(np.float64(2.8544820605765877), np.float64(0.6266151681822051))",2.8899419283760115
305,{'sec': 4.997030258178711},80093,79214,98.90252581374152,98.10661248371228,"(np.float64(5.518050120581425), np.float64(6.818213812722799))","(np.float64(7.173551780963906), np.float64(4.448813125965414))",0.6045630134317738
306,{'sec': 5.168647766113281},81878,80994,98.92034490339286,98.22052682351661,"(np.float64(7.387908237484709), np.float64(4.5415784744927725))","(np.float64(4.506203899513807), np.float64(7.9256203107279655))",3.511148898115946
307,{'sec': 5.035835266113281},82342,81490,98.96529110296082,98.24705607455331,"(np.float64(9.167121135960484), np.float64(3.0908226127367886))","(np.float64(4.098945740830443), np.float64(9.22270520442661))",5.3361079144689105
308,{'sec': 5.332479000091553},80074,79135,98.82733471538826,98.08738590954158,"(np.float64(7.189979662347593), np.float64(5.912112520671168))","(np.float64(5.272152900330253), np.float64(5.937256431731427))",5.317327196774323
309,{'sec': 5.476155042648315},81889,81289,99.26730085847916,98.83501570701178,"(np.float64(0.6256398388728132), np.float64(3.8741934646125755))","(np.float64(5.633655115140437), np.float64(9.819900737148966))",9.348157098135102
310,{'sec': 5.567370891571045},57474,54193,94.29133173260952,91.07552197944757,"(np.float64(0.11359139500528276), np.float64(8.366891841475052))","(np.float64(7.254941386716147), np.float64(1.5021708624881742))",6.352185583295065
311,{'sec': 5.316028118133545},73506,71426,97.17029902320898,95.21032449193834,"(np.float64(6.000547682185415), np.float64(7.401117807758778))","(np.float64(2.744301954215128), np.float64(5.813390052883156))",9.935587135516396
312,{'sec': 5.619624853134155},64710,59938,92.62556019162417,88.23301869869039,"(np.float64(3.7061496266484446), np.float64(9.453624991542263))","(np.float64(9.542781217218922), np.float64(0.8326984294640558))",9.472494486433183
313,{'sec': 5.354867935180664},85916,85473,99.48438009218306,99.13438663547917,"(np.float64(6.350286411877287), np.float64(1.2695124542410716))","(np.float64(8.646978816343035), np.float64(7.68386826781855))",8.198256046069618
314,{'sec': 5.405671119689941},81997,81068,98.86703172067271,98.08995005912367,"(np.float64(6.311190601249032), np.float64(3.0309971350800597))","(np.float64(3.7657693763346765), np.float64(9.422932133591505))",8.221412801610583
315,{'sec': 5.286050081253052},85376,84831,99.36164730134932,98.9366928600663,"(np.float64(6.3924691486970735), np.float64(7.4319152569204885))","(np.float64(5.917848314310454), np.float64(9.941943162412718))",6.236986947747953
316,{'sec': 5.520052909851074},55281,48965,88.57473634702701,83.58303140253639,"(np.float64(2.88789063045546), np.float64(0.22373928159792833))","(np.float64(4.104561587620451), np.float64(1.4892723760244522))",0.1701608949109624
317,{'sec': 4.932048797607422},72984,71498,97.96393730132631,96.71072689964429,"(np.float64(0.5435238548940156), np.float64(7.028960109400108))","(np.float64(9.759290827281), np.float64(2.2537068989802593))",7.418499236988087
318,{'sec': 5.246122121810913},75246,73427,97.58259575259814,96.05484709463335,"(np.float64(0.7927259980223017), np.float64(9.387894520604974))","(np.float64(2.448437294525782), np.float64(8.15946310541246))",5.787882405235156
319,{'sec': 5.286527872085571},67689,64510,95.30352051293416,92.60216257447009,"(np.float64(4.861600611361671), np.float64(0.38327568492922487))","(np.float64(1.6527896586710906), np.float64(7.6481313714116546))",0.7323595486349835
320,{'sec': 7.430647134780884},47856,30907,64.58333333333333,56.97762335934291,"(np.float64(4.449769031402174), np.float64(5.478339540659919))","(np.float64(0.3312067889388906), np.float64(6.106038676672307))",4.390785674163015
321,{'sec': 5.284990310668945},77758,76254,98.06579387329921,96.85747125827388,"(np.float64(6.058131856809811), np.float64(5.8887915498098575))","(np.float64(2.7789355129241398), np.float64(8.097806124758927))",9.941596738404934
322,{'sec': 4.914511680603027},79877,78921,98.80315985828211,97.93362088018718,"(np.float64(3.026074722537946), np.float64(3.5778255663897367))","(np.float64(6.643467194251846), np.float64(4.716039201840891))",2.5023628321854887
323,{'sec': 6.889548063278198},54949,44238,80.50737957014687,73.97263305548479,"(np.float64(1.9862930907596468), np.float64(2.2296181038025393))","(np.float64(0.8207499829174532), np.float64(4.755162583743054))",0.03752177695411679
324,{'sec': 5.221520900726318},68067,64719,95.08131693772313,91.9300084751616,"(np.float64(4.543583016229338), np.float64(6.649894708683001))","(np.float64(9.37982003665131), np.float64(1.1436471459619875))",2.6307297416423703
325,{'sec': 7.824031114578247},45276,26021,57.471949818888596,49.97903026935109,"(np.float64(2.138381920956094), np.float64(6.341083244122893))","(np.float64(0.17830506092109102), np.float64(8.860470656969847))",3.805918812685241
326,{'sec': 5.317193031311035},72469,69958,96.53507016793388,94.25697288747361,"(np.float64(7.180441302432433), np.float64(9.08465017802726))","(np.float64(2.153631644139672), np.float64(6.679594879305292))",4.616722780133718
327,{'sec': 5.952720880508423},63094,57765,91.55387200050718,87.15890678403198,"(np.float64(8.747105180362912), np.float64(4.148997993726986))","(np.float64(1.7938996904995734), np.float64(3.9501879686967265))",2.003651442691719
328,{'sec': 7.1421239376068115},40156,18280,45.522462396653054,39.66867676859115,"(np.float64(5.452875469200564), np.float64(0.4301504149117793))","(np.float64(1.133084338970464), np.float64(0.9630981488621558))",3.9436576415210083
329,{'sec': 4.891066074371338},64378,62357,96.86072882040449,95.0663616570818,"(np.float64(1.2430200957855029), np.float64(0.19984628440239505))","(np.float64(4.536817139642), np.float64(3.8383646530285804))",9.251639677875835
330,{'sec': 5.149701833724976},81271,80474,99.01933038845344,98.34228700556012,"(np.float64(9.86231743386547), np.float64(6.344011786320977))","(np.float64(6.79107653696012), np.float64(5.328690568806088))",7.31840767915601
331,{'sec': 5.688875913619995},76123,74321,97.63277852948518,96.07825143164875,"(np.float64(9.014264151565603), np.float64(1.4942764632619308))","(np.float64(2.714629678554394), np.float64(7.09928369527564))",1.035822808076619
332,{'sec': 6.476135015487671},67325,64152,95.28704047530636,92.20565414701363,"(np.float64(9.717319154236897), np.float64(1.842835090309614))","(np.float64(5.142784685726346), np.float64(2.0723855879580237))",7.014700500434294
333,{'sec': 5.343072175979614},86358,85937,99.51249449964102,99.23422193147638,"(np.float64(7.152911232626736), np.float64(2.44540865740274))","(np.float64(8.994283718810475), np.float64(7.922253987423419))",9.257958603366543
