label,n_reco,n_particles,recoeffT,avg_recoeff,n_clones,clone_percentage,purityT,avg_purity,avg_hiteff,hit_eff_percentage,run_id,max_slopes,max_tolerance,scatter
velo,25605,28026,91.36159280667951,91.36159280667951,682,2.6635422768990433,97.43783241486962,97.69394736939728,95.27607568096002,94.50817124570654,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long>5GeV,4987,5100,97.7843137254902,97.7843137254902,246,4.932825345899338,97.281582714529,98.33746693121692,95.90277777777777,93.19097435669843,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long_strange>5GeV,166,174,95.40229885057471,95.40229885057471,10,6.024096385542169,97.03246958218551,95.83333333333334,100.0,93.07869765966356,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long_fromb>5GeV,333,343,97.08454810495627,97.08454810495627,20,6.006006006006006,95.38584700307747,100.0,100.0,91.1211104422167,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long_strange,364,385,94.54545454545455,94.54545454545455,18,4.945054945054945,96.89848727479617,98.21428571428571,100.0,93.47638436316446,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long,7885,8076,97.63496780584448,97.63496780584447,363,4.603677869372226,97.44308943633135,98.59052811155615,96.79458132729162,93.4392430382188,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long_fromb,427,444,96.17117117117117,96.17117117117117,20,4.68384074941452,95.84348394948474,100.0,100.0,92.49210628464124,48,"(np.float64(0.6723921159014651), np.float64(0.6723921159014651))","(np.float64(0.43213092698124556), np.float64(0.43213092698124556))",0.3514392336717915
long>5GeV,5069,5100,99.3921568627451,99.3921568627451,185,3.6496350364963503,99.0614406899618,99.05257936507937,92.74122807017544,95.58289666889264,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
long_fromb,438,444,98.64864864864865,98.64864864864865,12,2.73972602739726,98.47975943809277,100.0,100.0,95.57384174408938,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
long,8003,8076,99.09608717186727,99.09608717186727,311,3.8860427339747594,99.08630735718292,99.2612255112255,94.79797979797978,95.22942742109937,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
velo,26139,28026,93.26696638835367,93.26696638835367,667,2.5517426068327023,99.11435823932756,99.2234977324263,95.70876279804854,95.50913452455711,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
long_fromb>5GeV,341,343,99.41690962099125,99.41690962099126,10,2.932551319648094,98.31156695472934,100.0,100.0,95.23470973470975,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
long_strange,379,385,98.44155844155844,98.44155844155844,8,2.1108179419525066,98.90426039650849,100.0,100.0,96.55869037651986,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
long_strange>5GeV,173,174,99.42528735632185,99.42528735632183,4,2.3121387283236996,98.8344094700027,100.0,100.0,96.55704935365951,49,"(np.float64(0.46427835885781016), np.float64(0.46427835885781016))","(np.float64(0.19520803290039784), np.float64(0.19520803290039784))",0.2936019471060454
velo,26532,28026,94.66923570969814,94.66923570969814,615,2.3179556761646314,98.73279473732144,98.94426745659142,95.85983916969832,95.70080252580574,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long,7990,8076,98.93511639425458,98.93511639425458,293,3.667083854818523,98.75827503287553,99.29608999563128,95.6709294782689,95.29791959985556,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long_strange>5GeV,172,174,98.85057471264368,98.85057471264368,2,1.1627906976744187,98.52260287605118,100.0,100.0,97.31708904122695,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long_fromb,436,444,98.1981981981982,98.1981981981982,15,3.4403669724770642,97.95106501037766,100.0,100.0,94.64240781005488,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long_strange,376,385,97.66233766233766,97.66233766233766,7,1.8617021276595744,98.49960816671002,100.0,100.0,96.55931463372718,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long_fromb>5GeV,340,343,99.12536443148689,99.12536443148689,12,3.5294117647058822,97.86723653556041,100.0,100.0,94.48629085381222,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long>5GeV,5056,5100,99.13725490196079,99.13725490196079,182,3.5996835443037973,98.7116669373172,99.24844487344487,94.12162162162161,95.47760264761779,50,"(np.float64(0.8748122610480908), np.float64(0.8748122610480908))","(np.float64(0.2544699657186894), np.float64(0.2544699657186894))",0.566942754162523
long_strange>5GeV,164,174,94.25287356321839,94.25287356321839,9,5.487804878048781,96.24321247153618,95.83333333333334,100.0,91.88174141208823,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long_fromb>5GeV,327,343,95.33527696793003,95.33527696793003,21,6.422018348623853,94.54527250039422,100.0,100.0,89.95562220642745,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long>5GeV,4906,5100,96.19607843137256,96.19607843137254,283,5.768446799836934,96.52373215184848,97.68659515088088,95.69047619047619,91.92096177263605,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long,7772,8076,96.23576027736503,96.23576027736503,421,5.416881111682964,96.65634294132145,97.8005116576545,96.30911152339722,92.1623272949787,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long_fromb,419,444,94.36936936936937,94.36936936936937,21,5.011933174224343,95.10570345429971,100.0,100.0,91.57252465104538,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long_strange,358,385,92.98701298701299,92.98701298701299,17,4.748603351955308,96.31060865060867,98.21428571428571,100.0,92.62271025271023,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
velo,24718,28026,88.19667451652037,88.19667451652037,781,3.1596407476333037,96.55235564110511,96.70578741910265,93.78921727427162,93.30439262131193,51,"(np.float64(0.6623910414631612), np.float64(0.6623910414631612))","(np.float64(0.5382336219047331), np.float64(0.5382336219047331))",0.1089185548965331
long,8002,8076,99.08370480435859,99.0837048043586,303,3.786553361659585,98.97420703395319,99.48645073645073,94.94812994812993,95.27806248892486,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
velo,26612,28026,94.9546849354171,94.9546849354171,649,2.4387494363445064,98.98914102688953,99.25576781100037,95.98869928521093,95.65111860892712,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long_fromb,438,444,98.64864864864865,98.64864864864865,14,3.1963470319634704,98.13267147061393,100.0,100.0,94.93637635642334,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long_fromb>5GeV,341,343,99.41690962099125,99.41690962099126,12,3.5190615835777126,97.89384325149196,100.0,100.0,94.41988409317956,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long_strange>5GeV,172,174,98.85057471264368,98.85057471264368,4,2.3255813953488373,98.80884740259741,100.0,100.0,96.40491137650226,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long>5GeV,5066,5100,99.33333333333333,99.33333333333333,181,3.5728385313857087,98.92414846476831,99.38152673350041,92.96052631578948,95.57502658884415,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long_strange,378,385,98.18181818181819,98.18181818181819,8,2.1164021164021163,98.82801927491049,100.0,100.0,96.53970022493338,52,"(np.float64(0.8234500258243733), np.float64(0.8234500258243733))","(np.float64(0.21997255401010668), np.float64(0.21997255401010668))",0.5532628311352562
long_strange>5GeV,173,174,99.42528735632185,99.42528735632183,5,2.8901734104046244,98.93459069020868,100.0,100.0,96.3516726718974,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
long_fromb>5GeV,342,343,99.70845481049562,99.70845481049562,10,2.9239766081871346,98.36213384153726,100.0,100.0,95.13058483143953,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
velo,26588,28026,94.86905016770142,94.86905016770142,703,2.6440499473446666,99.24862999540767,99.40416205241786,95.32840028188868,95.36815778879017,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
long,8007,8076,99.14561664190194,99.14561664190194,322,4.021481203946546,99.23895475107398,99.32557557557558,94.83619983619982,95.16111130551798,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
long_fromb,439,444,98.87387387387388,98.87387387387388,12,2.733485193621868,98.51885334424136,100.0,100.0,95.44248797680171,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
long>5GeV,5069,5100,99.3921568627451,99.3921568627451,191,3.7680015782205563,99.2121991865338,99.1465643274854,92.91666666666669,95.5789879379891,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
long_strange,378,385,98.18181818181819,98.18181818181819,12,3.1746031746031744,99.06705331705334,100.0,100.0,95.59992500377116,53,"(np.float64(0.6285096421558507), np.float64(0.6285096421558507))","(np.float64(0.1751771304884917), np.float64(0.1751771304884917))",0.4094721409687797
velo,26546,28026,94.71918932419896,94.71918932419896,649,2.444812777819634,99.0355564648861,99.20134296002351,95.78681156806157,95.63089442811058,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long_fromb>5GeV,341,343,99.41690962099125,99.41690962099126,12,3.5190615835777126,97.93869688699716,100.0,100.0,94.48076071655618,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long_strange,378,385,98.18181818181819,98.18181818181819,8,2.1164021164021163,98.84529043207802,100.0,100.0,96.55697138210094,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long,8002,8076,99.08370480435859,99.0837048043586,302,3.77405648587853,99.02002188529777,99.2612255112255,94.79797979797979,95.3042889997146,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long>5GeV,5067,5100,99.3529411764706,99.3529411764706,181,3.5721334122755084,98.97147003957998,99.05257936507935,92.74122807017544,95.59094791389191,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long_fromb,438,444,98.64864864864865,98.64864864864865,14,3.1963470319634704,98.167700969139,100.0,100.0,94.98388981857094,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long_strange>5GeV,172,174,98.85057471264368,98.85057471264368,4,2.3255813953488373,98.84672619047619,100.0,100.0,96.44279016438105,54,"(np.float64(0.5924328782651987), np.float64(0.5924328782651987))","(np.float64(0.21366353818007375), np.float64(0.21366353818007375))",0.9175122707622018
long,7919,8076,98.05596830113917,98.05596830113917,340,4.293471397903776,97.95926258035564,99.14682539682542,97.48465968092135,94.18988109040936,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long>5GeV,5013,5100,98.29411764705883,98.29411764705883,234,4.667863554757631,97.8408561075415,99.02529761904763,96.77398989898991,93.99118222065441,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long_fromb,430,444,96.84684684684684,96.84684684684684,20,4.651162790697675,96.54954829121499,100.0,100.0,92.81757209194,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long_strange,370,385,96.1038961038961,96.1038961038961,14,3.7837837837837838,97.53494190994194,100.0,100.0,94.55753628605193,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
velo,25308,28026,90.30186255619782,90.30186255619782,646,2.5525525525525525,97.91878728036836,98.21630084325396,95.50818250037003,94.97921787788066,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long_strange>5GeV,169,174,97.1264367816092,97.12643678160919,8,4.733727810650888,97.64010158077959,100.0,100.0,94.03832592391913,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long_fromb>5GeV,334,343,97.37609329446065,97.37609329446065,17,5.089820359281437,96.08385085949192,100.0,100.0,92.18452380952378,55,"(np.float64(0.41623690344256375), np.float64(0.41623690344256375))","(np.float64(0.3694148132217786), np.float64(0.3694148132217786))",0.808088291642649
long_strange>5GeV,144,174,82.75862068965517,82.75862068965517,10,6.944444444444445,93.52567165878855,93.75,100.0,90.33368957881943,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
velo,20654,28026,73.69585384999642,73.69585384999642,895,4.33330105548562,93.7480955183944,93.59766641016647,88.41388435138438,88.66350915651101,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long_fromb,369,444,83.10810810810811,83.1081081081081,38,10.29810298102981,90.63191108645655,98.00000000000001,100.0,85.09095300768007,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long_fromb>5GeV,280,343,81.63265306122449,81.63265306122449,32,11.428571428571429,90.05785258189104,95.0,100.0,83.56342166229625,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long_strange,319,385,82.85714285714286,82.85714285714286,16,5.015673981191223,93.09264118965612,94.58333333333333,94.44444444444443,89.91202785605773,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long,7046,8076,87.24616146607231,87.24616146607231,496,7.039455009934715,93.40631437543524,94.66309767330172,93.59447525263847,87.39871515748833,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long>5GeV,4378,5100,85.84313725490196,85.84313725490196,338,7.720420283234353,93.2178978856541,93.63374659528503,92.14535891458965,86.75181442820622,56,"(np.float64(0.5921616691906924), np.float64(0.5921616691906924))","(np.float64(0.9026260269561078), np.float64(0.9026260269561078))",0.5803240987900933
long_fromb>5GeV,290,343,84.54810495626822,84.54810495626822,30,10.344827586206897,90.62476709146117,95.0,100.0,84.00224171407093,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long>5GeV,4474,5100,87.72549019607843,87.72549019607843,337,7.532409476978096,93.61674274680084,94.64118780525027,93.27651515151513,87.32043609547182,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long_strange,324,385,84.15584415584415,84.15584415584415,16,4.938271604938271,93.44744756877108,98.21428571428571,100.0,91.09354044648163,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
velo,21265,28026,75.8759723114251,75.87597231142512,891,4.189983541029862,94.10043074784164,93.99756068304458,89.70661954532932,89.29679877076163,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long_strange>5GeV,148,174,85.05747126436782,85.0574712643678,12,8.108108108108109,93.62113754301257,95.83333333333334,100.0,90.5555512196137,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long_fromb,380,444,85.58558558558559,85.58558558558559,37,9.736842105263158,91.19819590285323,98.00000000000001,100.0,85.49119144194796,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long,7168,8076,88.75681030212976,88.75681030212976,495,6.905691964285714,93.81232729444592,95.65914612306365,94.6993870962943,87.9527368076851,57,"(np.float64(0.6647063467951263), np.float64(0.6647063467951263))","(np.float64(0.8559434924916555), np.float64(0.8559434924916555))",0.39405588098967087
long_fromb,383,444,86.26126126126127,86.26126126126125,38,9.921671018276763,91.24863353923236,100.0,100.0,85.75135572877171,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long_strange,328,385,85.1948051948052,85.19480519480518,14,4.2682926829268295,93.8261060739131,95.83333333333334,97.61904761904762,91.68980954068674,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long,7206,8076,89.22734026745914,89.22734026745914,489,6.78601165695254,93.95757875581374,95.52168907839008,94.18883235893541,88.21419918540141,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long_fromb>5GeV,293,343,85.42274052478135,85.42274052478133,33,11.262798634812286,90.5621069634631,100.0,100.0,84.11826426464432,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
velo,21359,28026,76.2113751516449,76.2113751516449,892,4.176225478720914,94.19448918847532,93.91555348112733,90.1374072193745,89.3888165256876,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long>5GeV,4497,5100,88.17647058823529,88.17647058823529,336,7.471647765176784,93.75035764558595,94.69327113858361,92.76312229437227,87.60590914952225,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long_strange>5GeV,148,174,85.05747126436782,85.0574712643678,11,7.4324324324324325,94.09866164583148,95.83333333333334,100.0,91.1530354690732,58,"(np.float64(0.5061054285699302), np.float64(0.5061054285699302))","(np.float64(0.8381360981059457), np.float64(0.8381360981059457))",0.8678111261584222
long,7923,8076,98.10549777117384,98.10549777117384,336,4.240817872018175,97.89979169734465,99.03445334520102,97.54696497687154,94.16549884754558,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long_fromb>5GeV,333,343,97.08454810495627,97.08454810495627,17,5.105105105105105,96.04821147573251,100.0,100.0,92.31006125642058,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long_strange,370,385,96.1038961038961,96.1038961038961,14,3.7837837837837838,97.47345464142342,98.21428571428571,100.0,94.55753628605193,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
velo,25782,28026,91.99314921858274,91.99314921858274,642,2.490109378636258,97.83587738321536,98.1914886781299,96.01542364901145,94.9820853673879,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long_fromb,429,444,96.62162162162163,96.62162162162163,20,4.662004662004662,96.52280422243085,100.0,100.0,92.91678105901453,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long>5GeV,5011,5100,98.25490196078431,98.25490196078431,230,4.589902215126721,97.77778785862746,98.85830026455025,96.86658249158249,93.93541316830257,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long_strange>5GeV,169,174,97.1264367816092,97.12643678160919,8,4.733727810650888,97.56948011185303,95.83333333333334,100.0,94.03832592391913,59,"(np.float64(0.5411808332260722), np.float64(0.5411808332260722))","(np.float64(0.3836259741164463), np.float64(0.3836259741164463))",0.968986361069089
long_fromb>5GeV,343,343,100.0,100.0,14,4.081632653061225,98.82648902606884,100.0,100.0,94.3844716457076,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long>5GeV,5079,5100,99.58823529411765,99.58823529411764,251,4.941917700334711,99.5375464123119,99.58333333333333,94.28888888888889,94.4375016547761,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long_strange,378,385,98.18181818181819,98.18181818181819,17,4.497354497354498,99.46081977094637,100.0,89.5238095238095,94.11732290213304,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long,8019,8076,99.29420505200595,99.29420505200595,442,5.51190921561292,99.55433430835276,99.60585585585585,94.72062972062972,93.66819988058022,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long_fromb,440,444,99.09909909909909,99.09909909909909,18,4.090909090909091,98.9098241036014,100.0,100.0,94.4019603985494,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long_strange>5GeV,174,174,100.0,100.0,5,2.8735632183908044,99.41540303272149,100.0,100.0,96.15933414816097,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
velo,26369,28026,94.08763291229573,94.08763291229573,966,3.663392620122113,99.54050939796754,99.43770677669973,93.96288917951681,93.7736395276909,60,"(np.float64(0.6100592706276529), np.float64(0.6100592706276529))","(np.float64(0.12462281118458754), np.float64(0.12462281118458754))",0.29523778583399524
long>5GeV,4499,5100,88.2156862745098,88.2156862745098,345,7.668370749055345,93.74734623612378,94.69327113858363,92.76312229437227,87.50819483293951,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long_fromb,377,444,84.90990990990991,84.90990990990991,39,10.344827586206897,91.22930049454595,100.0,100.0,85.50849144949076,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
velo,19746,28026,70.45600513808607,70.45600513808607,902,4.56801377494176,94.13605885969721,94.23478992412825,88.7441806559454,88.7489654640833,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long,7122,8076,88.18722139673106,88.18722139673105,506,7.104745857905083,93.96162028338465,95.47504000628997,94.12829936267435,87.99141318348478,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long_strange>5GeV,149,174,85.63218390804597,85.63218390804597,11,7.382550335570469,94.13554501054503,95.83333333333334,100.0,91.20832899739149,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long_fromb>5GeV,289,343,84.25655976676384,84.25655976676384,33,11.418685121107266,90.44486605617693,100.0,100.0,83.92036101560562,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long_strange,328,385,85.1948051948052,85.19480519480518,14,4.2682926829268295,93.88458560607684,95.83333333333333,97.61904761904762,91.7629089558914,61,"(np.float64(0.2739359171649506), np.float64(0.2739359171649506))","(np.float64(0.8383060763687035), np.float64(0.8383060763687035))",0.29864496721697564
long_fromb>5GeV,334,343,97.37609329446065,97.37609329446065,13,3.8922155688622753,97.29856798660833,100.0,100.0,94.1547076879447,62,"(np.float64(0.5500039458617214), np.float64(0.5500039458617214))","(np.float64(0.29666122743886586), np.float64(0.29666122743886586))",0.774293852370957
long,7966,8076,98.63793957404656,98.63793957404656,302,3.7911122269645996,98.5250174705998,99.28033674529001,97.20428584914565,95.08530608243515,62,"(np.float64(0.5500039458617214), np.float64(0.5500039458617214))","(np.float64(0.29666122743886586), np.float64(0.29666122743886586))",0.774293852370957
long>5GeV,5034,5100,98.70588235294117,98.70588235294117,202,4.012713547874454,98.43664504961578,99.22371031746032,96.35732323232324,95.05520568682009,62,"(np.float64(0.5500039458617214), np.float64(0.5500039458617214))","(np.float64(0.29666122743886586), np.float64(0.29666122743886586))",0.774293852370957
